amostra,ruido,snr_alvo_db,snr_entrada_observado_db,metodo,snr_saida_db,melhoria_snr_db,mse,si_sdr_db,tempo_processamento_s,duracao_audio_s,rtf,latencia_algoritmica_ms,memoria_aproximada_kb
speech_nicolas,hum,5,4.9999998598787405,stft_subtraction,15.172452308769326,10.172452448890585,0.0007399948104922167,15.477777813508558,0.005697600001440151,3.0,0.0018992000004800502,32.0,1788.9609375
speech_nicolas,hum,5,4.9999998598787405,stft_wiener,15.320598591692251,10.320598731813512,0.0007151778341034898,15.24860522781223,0.00335339999946882,3.0,0.00111779999982294,32.0,1788.9609375
speech_nicolas,hum,5,4.9999998598787405,wavelet_soft,4.725450625272396,-0.2745492346063445,0.008202171440834714,3.880761778661813,0.0008315000013681129,3.0,0.00027716666712270427,32.0,375.25
speech_nicolas,hum,10,9.999999954043494,noisy,9.999999954043494,0.0,0.0024348595204431137,9.939872852412876,5.800000508315861e-06,3.0,1.9333335027719536e-06,0.0,187.5
speech_nicolas,hum,10,9.999999954043494,stft_subtraction,17.856074375768834,7.85607442172534,0.00039890223269373133,18.27835992918392,0.005168600000615697,3.0,0.001722866666871899,32.0,1788.9609375
speech_nicolas,hum,10,9.999999954043494,stft_wiener,18.55933024197592,8.559330287932427,0.00033926642353067203,18.55682328343545,0.0038088000001152977,3.0,0.0012696000000384327,32.0,1788.9609375
speech_nicolas,hum,10,9.999999954043494,wavelet_soft,9.314298087791185,-0.6857018662523089,0.00285130775984114,8.813670345940235,0.0008612000019638799,3.0,0.0002870666673212933,32.0,375.25
speech_nicolas,impulsive,-5,-5.000000108545853,noisy,-5.000000108545853,0.0,0.0769970198534289,-4.969871889764148,5.599998985417187e-06,3.0,1.8666663284723957e-06,0.0,187.5
speech_nicolas,impulsive,-5,-5.000000108545853,stft_subtraction,-0.5128761749375365,4.487123933608316,0.027400691428536822,-4.322656411910845,0.0054388999997172505,3.0,0.001812966666572417,32.0,1788.9609375
speech_nicolas,impulsive,-5,-5.000000108545853,stft_wiener,-1.8252015413137297,3.1747985672321235,0.03706756509183991,-4.572616616540417,0.003059499998926185,3.0,0.001019833332975395,32.0,1788.9609375
