block_id,write_us,write_interval_ms,source_ring_before_samples,source_ring_after_samples,driver_depth_before,driver_depth_after
619,0.800000,20.029700,15360,14400,1,2
620,0.700000,20.022400,15360,14400,1,2
621,1.000000,20.017900,15360,14400,1,2
622,0.600000,20.014400,15360,14400,1,2
623,0.600000,20.040100,15360,14400,1,2
624,0.700000,20.052400,15360,14400,1,2
625,1.000000,20.087600,15360,14400,1,2
626,0.700000,19.173700,15360,14880,1,2
627,1.000000,20.040800,15360,14400,1,2
628,0.700000,20.018200,15360,14400,1,2
629,0.800000,20.032100,15360,14400,1,2
630,0.700000,20.058800,15360,14400,1,2
631,0.700000,20.130100,15360,14400,1,2
632,0.700000,20.016900,15360,14400,1,2
633,1.000000,20.033400,15360,14400,1,2
634,1.300000,20.066500,15360,14400,1,2
635,0.700000,20.025000,15360,14400,1,2
636,0.800000,20.122000,15360,14400,1,2
637,0.800000,20.017700,15360,14400,1,2
638,0.700000,20.028500,15360,14400,1,2
639,0.900000,20.025100,15360,14400,1,2
640,0.700000,20.021400,15360,14400,1,2
641,0.900000,20.178000,15360,14400,1,2
642,0.800000,19.054900,15360,14400,1,2
643,0.900000,20.031700,15360,14400,1,2
644,0.800000,20.023400,15360,14400,1,2
645,0.700000,20.043400,15360,14400,1,2
646,1.100000,20.051100,15360,14880,1,2
647,1.200000,20.077400,15360,14400,1,2
648,0.900000,20.024600,15360,14400,1,2
649,1.200000,20.390900,15360,14400,1,2
650,1.000000,20.036200,15360,14400,1,2
651,0.800000,20.042500,15360,14400,1,2
652,1.000000,20.042800,15360,14400,1,2
653,0.900000,20.043200,15360,14400,1,2
654,1.000000,20.077100,15360,14400,1,2
655,0.800000,20.021300,15360,14400,1,2
656,2.200000,20.057300,15360,14400,1,2
657,1.200000,19.042200,15360,14400,1,2
658,0.800000,20.030500,15360,14400,1,2
659,0.800000,20.022900,15360,14400,1,2
660,0.800000,20.029600,15360,14400,1,2
661,1.200000,20.031600,15360,14400,1,2
662,0.900000,20.032400,15360,14400,1,2
663,0.700000,20.020300,15360,14400,1,2
664,1.200000,20.021800,15360,14400,1,2
665,1.500000,20.093500,15360,14400,1,2
666,0.800000,20.088600,15360,14400,1,2
667,1.300000,20.039800,15360,14400,1,2
668,1.000000,20.029100,15360,14400,1,2
669,0.700000,20.019800,15360,14400,1,2
670,0.800000,20.021700,15360,14400,1,2
671,1.100000,20.018400,15360,14400,1,2
672,1.000000,20.140800,15360,14400,1,2
673,1.200000,20.068200,15360,14400,1,2
674,0.800000,20.021800,15360,14400,1,2
675,0.900000,20.028300,15360,14400,1,2
676,0.500000,20.035700,15360,14400,1,2
677,0.900000,20.062500,15360,14400,1,2
678,0.800000,20.016300,15360,14400,1,2
679,1.200000,20.050400,15360,14400,1,2
680,0.900000,20.042600,15360,14400,1,2
681,0.700000,19.019400,15360,14400,1,2
682,1.600000,20.035900,15360,14400,1,2
683,1.400000,20.039700,15360,14400,1,2
684,1.400000,20.036000,15360,14400,1,2
685,0.900000,20.033100,15360,14400,1,2
686,0.700000,20.023700,15360,14400,1,2
687,1.000000,20.040700,15360,14400,1,2
688,0.900000,20.023100,15360,14400,1,2
689,1.400000,20.031600,15360,14400,1,2
690,1.000000,20.032500,15360,14400,1,2
691,0.700000,20.023600,15360,14400,1,2
692,1.700000,20.040900,15360,14400,1,2
693,0.800000,20.036600,15360,14400,1,2
694,1.300000,20.028100,15360,14400,1,2
695,0.900000,20.030700,15360,14400,1,2
696,1.400000,20.028000,15360,14400,1,2
697,1.400000,20.022600,15360,14400,1,2
698,0.900000,20.036700,15360,14400,1,2
699,0.900000,20.071100,15360,14400,1,2
700,0.800000,20.021600,15360,14400,1,2
701,1.000000,20.051200,15360,14400,1,2
702,0.900000,20.035300,15360,14400,1,2
703,0.900000,20.032700,15360,14400,1,2
704,0.800000,20.068400,15360,14400,1,2
705,0.800000,20.023000,15360,14400,1,2
706,1.600000,20.083700,15360,14400,1,2
707,1.300000,20.025300,15360,14400,1,2
708,0.800000,20.023700,15360,14400,1,2
709,0.800000,19.021100,15360,14400,1,2
710,0.900000,20.055900,15360,14400,1,2
711,0.900000,20.057800,15360,14400,1,2
712,1.100000,20.059500,15360,14400,1,2
713,0.900000,20.034800,15360,14400,1,2
714,0.600000,20.045600,15360,14400,1,2
715,0.900000,20.025600,15360,14400,1,2
716,0.800000,20.019600,15360,14400,1,2
717,0.800000,20.066300,15360,14880,1,2
718,3.500000,20.066500,15360,14400,1,2
719,0.600000,20.128200,15360,14400,1,2
720,0.800000,20.036000,15360,14400,1,2
721,0.600000,20.109100,15360,14400,1,2
722,0.900000,20.047500,15360,14400,1,2
723,0.900000,19.504900,15360,14400,1,2
724,1.300000,20.035000,15360,14400,1,2
725,0.700000,20.039300,15360,14400,1,2
726,0.700000,20.036200,15360,14400,1,2
727,0.600000,20.036500,15360,14400,1,2
728,0.600000,20.023800,15360,14400,1,2
729,0.800000,20.027800,15360,14400,1,2
730,1.000000,20.025500,15360,14400,1,2
731,0.700000,20.070800,15360,14400,1,2
732,0.600000,20.046900,15360,14400,1,2
733,0.700000,20.044600,15360,14400,1,2
734,0.700000,20.059600,15360,14400,1,2
735,0.600000,20.113000,15360,14400,1,2
736,0.600000,19.268600,15360,14400,1,2
737,0.900000,20.057700,15360,14400,1,2
738,0.500000,20.037700,15360,14400,1,2
739,1.200000,20.047600,15360,14400,1,2
740,0.700000,20.058300,15360,14400,1,2
741,0.600000,20.070800,15360,14400,1,2
742,0.900000,20.022600,15360,14400,1,2
743,0.800000,20.030300,15360,14400,1,2
744,0.700000,20.052100,15360,14400,1,2
745,0.700000,20.023400,15360,14400,1,2
746,0.600000,20.051700,15360,14400,1,2
747,0.900000,20.045000,15360,14400,1,2
748,0.700000,20.020500,15360,14400,1,2
749,0.600000,20.217000,15360,14400,1,2
750,0.600000,20.019200,15360,14400,1,2
751,0.800000,20.044200,15360,14400,1,2
752,1.300000,20.052500,15360,14880,1,2
753,0.600000,20.040500,15360,14400,1,2
754,0.600000,19.047100,15360,14400,1,2
755,0.800000,20.037800,15360,14880,1,2
756,0.800000,20.049700,15360,14400,1,2
757,0.600000,20.030900,15360,14400,1,2
758,0.800000,20.051300,15360,14880,1,2
759,0.900000,20.031800,15360,14400,1,2
760,0.600000,20.147000,15360,14400,1,2
761,0.700000,20.025100,15360,14400,1,2
762,0.600000,20.033500,15360,14400,1,2
763,0.700000,20.041100,15360,14400,1,2
764,0.700000,20.021000,15360,14400,1,2
765,1.000000,20.043000,15360,14400,1,2
766,0.400000,20.026400,15360,14400,1,2
767,0.700000,20.076600,15360,14400,1,2
768,0.900000,20.023000,15360,14880,1,2
769,1.200000,20.078400,15360,14400,1,2
770,0.800000,20.021700,15360,14400,1,2
771,0.700000,20.088100,15360,14400,1,2
772,0.700000,20.017300,15360,14400,1,2
773,0.400000,20.014100,15360,14400,1,2
774,0.900000,20.023800,15360,14400,1,2
775,0.400000,20.017600,15360,14400,1,2
776,0.700000,20.033700,15360,14400,1,2
777,0.700000,19.039200,15360,14400,1,2
778,0.700000,20.070200,15360,14400,1,2
779,0.600000,20.032900,15360,14400,1,2
780,0.700000,20.016600,15360,14400,1,2
781,0.700000,20.024400,15360,14400,1,2
782,0.700000,20.015800,15360,14400,1,2
783,0.500000,20.014800,15360,14400,1,2
784,0.600000,20.016400,15360,14400,1,2
785,0.700000,20.018400,15360,14400,1,2
786,0.600000,20.054600,15360,14400,1,2
787,0.500000,20.018900,15360,14400,1,2
788,0.800000,20.139500,15360,14400,1,2
789,0.600000,20.060300,15360,14400,1,2
790,0.800000,20.056600,15360,14400,1,2
791,0.800000,20.032800,15360,14400,1,2
792,0.700000,20.046200,15360,14400,1,2
793,0.700000,20.030400,15360,14400,1,2
794,0.900000,20.078600,15360,14400,1,2
795,1.000000,20.051000,15360,14400,1,2
796,1.000000,20.034000,15360,14400,1,2
797,0.500000,20.025900,15360,14400,1,2
798,0.900000,20.018900,15360,14400,1,2
799,0.600000,20.105000,15360,14400,1,2
800,9.200000,19.180800,15360,14400,1,2
801,0.800000,20.029400,15360,14400,1,2
802,0.700000,20.067100,15360,14400,1,2
803,0.800000,20.050400,15360,14400,1,2
804,0.800000,20.053600,15360,14400,1,2
805,0.800000,20.096700,15360,14400,1,2
806,1.000000,20.108300,15360,14880,1,2
807,1.100000,20.037900,15360,14400,1,2
808,0.800000,20.028500,15360,14400,1,2
809,1.400000,20.037800,15360,14880,1,2
810,1.000000,20.063400,15360,14400,1,2
811,1.000000,20.023900,15360,14400,1,2
812,0.900000,20.026500,15360,14400,1,2
813,0.900000,20.041600,15360,14400,1,2
814,0.800000,20.118200,15360,14400,1,2
815,0.600000,20.021500,15360,14400,1,2
816,1.100000,20.025300,15360,14400,1,2
817,1.000000,19.049600,15360,14400,1,2
818,0.800000,20.019600,15360,14400,1,2
819,0.700000,20.031000,15360,14400,1,2
820,0.800000,20.069100,15360,14400,1,2
821,0.700000,20.021300,15360,14400,1,2
822,0.900000,20.029300,15360,14400,1,2
823,1.100000,20.103300,15360,14880,1,2
824,1.000000,20.056000,15360,14400,1,2
825,1.000000,20.039200,15360,14400,1,2
826,0.700000,20.022500,15360,14400,1,2
827,1.100000,20.032200,15360,14400,1,2
828,1.100000,20.062200,15360,14400,1,2
829,0.700000,20.033500,15360,14400,1,2
830,0.600000,20.019700,15360,14400,1,2
831,0.700000,20.023100,15360,14400,1,2
832,1.200000,20.060000,15360,14400,1,2
833,0.800000,20.023400,15360,14400,1,2
834,0.800000,20.054900,15360,14400,1,2
835,0.900000,20.050000,15360,14400,1,2
836,0.800000,20.040500,15360,14400,1,2
837,0.900000,20.046400,15360,14400,1,2
838,0.800000,20.058900,15360,14400,1,2
839,1.000000,20.021500,15360,14400,1,2
840,0.600000,20.020100,15360,14400,1,2
841,1.200000,20.032700,15360,14400,1,2
842,0.800000,19.020400,15360,14400,1,2
843,1.100000,20.027700,15360,14400,1,2
844,0.900000,20.027400,15360,14400,1,2
845,0.700000,20.022700,15360,14400,1,2
846,1.100000,20.031300,15360,14400,1,2
847,1.200000,20.033000,15360,14400,1,2
848,1.200000,20.034900,15360,14400,1,2
849,1.300000,20.302700,15360,14400,1,2
850,0.800000,20.029000,15360,14400,1,2
851,0.700000,20.279800,15360,14400,1,2
852,0.800000,20.018300,15360,14400,1,2
853,0.900000,20.030300,15360,14400,1,2
854,0.900000,19.208600,15360,14400,1,2
855,1.100000,20.038500,15360,14400,1,2
856,0.800000,20.041800,15360,14400,1,2
857,0.700000,20.049700,15360,14400,1,2
858,0.700000,20.112200,15360,14400,1,2
859,0.900000,20.103400,15360,14400,1,2
860,0.800000,20.026200,15360,14400,1,2
861,0.700000,20.017100,15360,14400,1,2
862,0.900000,20.018800,15360,14400,1,2
863,0.800000,20.022600,15360,14400,1,2
864,0.800000,20.018400,15360,14400,1,2
865,1.000000,20.034400,15360,14400,1,2
866,0.700000,20.067300,15360,14400,1,2
867,1.100000,20.031900,15360,14400,1,2
868,1.000000,20.035100,15360,14400,1,2
869,1.000000,20.030700,15360,14400,1,2
870,1.200000,20.029400,15360,14400,1,2
871,1.200000,20.046600,15360,14400,1,2
872,0.900000,20.020900,15360,14400,1,2
873,0.800000,20.014500,15360,14400,1,2
874,0.900000,20.035600,15360,14400,1,2
875,0.700000,20.014500,15360,14400,1,2
876,0.900000,20.124100,15360,14400,1,2
877,0.800000,19.020000,15360,14400,1,2
878,0.800000,20.017900,15360,14400,1,2
879,0.800000,20.020500,15360,14400,1,2
880,0.900000,20.068500,15360,14400,1,2
881,0.800000,20.016800,15360,14400,1,2
882,0.800000,20.060400,15360,14400,1,2
883,0.600000,20.020400,15360,14400,1,2
884,0.900000,20.019800,15360,14400,1,2
885,0.700000,20.019100,15360,14400,1,2
886,0.800000,20.019900,15360,14400,1,2
887,0.700000,20.058100,15360,14400,1,2
888,1.000000,20.033200,15360,14400,1,2
889,1.300000,20.049400,15360,14400,1,2
890,0.900000,20.043900,15360,14400,1,2
891,1.300000,20.033600,15360,14400,1,2
892,1.200000,20.032800,15360,14400,1,2
893,1.000000,20.030600,15360,14400,1,2
894,1.300000,20.036000,15360,14400,1,2
895,0.900000,20.062400,15360,14400,1,2
896,0.800000,20.041600,15360,14400,1,2
897,1.100000,20.069400,15360,14400,1,2
898,0.800000,20.019200,15360,14400,1,2
899,0.900000,20.024400,15360,14400,1,2
900,0.900000,20.032700,15360,14400,1,2
901,1.000000,20.053100,15360,14400,1,2
902,1.300000,20.028300,15360,14400,1,2
903,1.000000,20.030200,15360,14400,1,2
904,1.000000,19.042500,15360,14400,1,2
905,1.200000,20.049500,15360,14400,1,2
906,0.900000,20.025500,15360,14400,1,2
907,0.900000,20.064400,15360,14400,1,2
908,1.000000,20.154600,15360,14400,1,2
909,0.800000,20.090300,15360,14400,1,2
910,0.800000,20.034100,15360,14400,1,2
911,0.800000,20.040500,15360,14400,1,2
912,0.800000,20.019300,15360,14400,1,2
913,0.900000,20.019700,15360,14400,1,2
914,0.900000,20.026700,15360,14400,1,2
915,0.800000,20.111200,15360,14400,1,2
916,1.100000,20.087700,15360,14400,1,2
917,0.800000,20.019800,15360,14400,1,2
918,0.800000,20.028300,15360,14400,1,2
919,1.100000,20.025300,15360,14400,1,2
920,1.100000,20.024500,15360,14400,1,2
921,0.900000,20.080100,15360,14400,1,2
922,0.800000,19.113200,15360,14400,1,2
923,0.600000,20.021700,15360,14400,1,2
924,0.700000,20.017700,15360,14400,1,2
925,0.800000,20.016300,15360,14400,1,2
926,0.400000,20.019500,15360,14400,1,2
927,0.800000,20.015700,15360,14400,1,2
928,0.400000,20.019700,15360,14400,1,2
929,0.800000,20.054900,15360,14400,1,2
930,1.000000,20.027800,15360,14400,1,2
931,1.000000,20.052200,15360,14400,1,2
932,1.000000,20.049600,15360,14400,1,2
933,0.800000,20.028300,15360,14400,1,2
934,1.000000,20.039000,15360,14400,1,2
935,1.000000,20.121300,15360,14400,1,2
936,1.000000,20.032700,15360,14400,1,2
937,0.900000,20.134300,15360,14400,1,2
938,0.900000,20.128100,15360,14400,1,2
939,0.800000,20.020200,15360,14400,1,2
940,0.800000,20.017600,15360,14400,1,2
941,1.000000,20.175400,15360,14400,1,2
942,1.100000,19.055200,15360,14400,1,2
943,0.900000,20.031300,15360,14400,1,2
944,1.300000,20.043800,15360,14400,1,2
945,1.100000,20.028400,15360,14400,1,2
946,1.300000,20.024100,15360,14400,1,2
947,1.600000,20.033700,15360,14400,1,2
948,0.900000,20.117300,15360,14400,1,2
949,0.800000,20.092100,15360,14400,1,2
950,1.100000,20.028400,15360,14400,1,2
951,1.000000,20.038700,15360,14400,1,2
952,0.700000,20.057200,15360,14400,1,2
953,0.900000,20.031000,15360,14400,1,2
954,1.100000,20.146900,15360,14400,1,2
955,1.000000,20.085000,15360,14400,1,2
956,0.900000,20.062600,15360,14400,1,2
957,0.900000,20.095200,15360,14400,1,2
958,0.800000,19.177900,15360,14400,1,2
959,1.100000,20.027500,15360,14400,1,2
960,1.300000,20.062300,15360,14400,1,2
961,1.000000,20.027600,15360,14400,1,2
962,0.800000,20.081800,15360,14400,1,2
963,0.900000,20.029200,15360,14400,1,2
964,1.000000,20.062500,15360,14400,1,2
965,1.100000,20.046400,15360,14400,1,2
966,0.800000,20.021000,15360,14400,1,2
967,0.900000,20.121600,15360,14400,1,2
968,0.800000,20.029400,15360,14400,1,2
969,0.800000,20.022000,15360,14400,1,2
970,0.700000,20.025700,15360,14400,1,2
971,0.800000,20.020700,15360,14400,1,2
972,0.900000,20.052100,15360,14400,1,2
973,1.300000,20.022600,15360,14400,1,2
974,1.000000,20.018200,15360,14400,1,2
975,0.700000,20.023400,15360,14400,1,2
976,0.600000,20.016600,15360,14400,1,2
977,0.700000,20.023300,15360,14400,1,2
978,0.900000,20.021900,15360,14400,1,2
979,0.800000,20.018200,15360,14400,1,2
980,0.600000,20.017900,15360,14400,1,2
981,1.100000,20.054500,15360,14400,1,2
982,0.800000,19.071800,15360,14400,1,2
983,0.700000,20.019100,15360,14400,1,2
984,1.000000,20.038700,15360,14400,1,2
985,0.900000,20.331000,15360,14400,1,2
986,0.700000,20.065100,15360,14400,1,2
987,1.000000,20.027100,15360,14400,1,2
988,1.000000,20.273600,15360,14400,1,2
989,1.100000,20.085200,15360,14880,1,2
990,1.200000,19.223200,15360,14400,1,2
991,0.900000,20.044600,15360,14400,1,2
992,1.200000,20.032300,15360,14400,1,2
993,0.700000,20.026100,15360,14400,1,2
994,0.800000,20.061400,15360,14400,1,2
995,0.900000,20.055400,15360,14400,1,2
996,0.800000,20.040500,15360,14400,1,2
997,0.800000,20.072500,15360,14400,1,2
998,0.900000,20.047600,15360,14400,1,2
999,1.000000,20.037600,15360,14400,1,2
1000,0.800000,20.022600,15360,14400,1,2
1001,1.200000,20.046300,15360,14400,1,2
1002,0.900000,20.095800,15360,14400,1,2
1003,1.100000,20.031000,15360,14400,1,2
1004,0.900000,20.079800,15360,14400,1,2
1005,0.800000,20.072700,15360,14880,1,2
1006,0.800000,20.052300,15360,14400,1,2
1007,1.100000,19.132100,15360,14400,1,2
1008,0.800000,20.021900,15360,14400,1,2
1009,0.700000,20.118100,15360,14400,1,2
1010,1.300000,20.061000,15360,14400,1,2
1011,0.600000,20.020000,15360,14400,1,2
1012,0.600000,20.049700,15360,14400,1,2
1013,1.100000,20.024500,15360,14400,1,2
1014,0.700000,20.019400,15360,14400,1,2
1015,0.900000,20.118300,15360,14400,1,2
1016,0.900000,20.025300,15360,14400,1,2
1017,1.300000,20.090600,15360,14400,1,2
1018,0.800000,20.020100,15360,14400,1,2
1019,0.800000,20.115300,15360,14400,1,2
1020,0.700000,20.018400,15360,14400,1,2
1021,0.800000,20.021800,15360,14400,1,2
1022,0.600000,20.015100,15360,14400,1,2
1023,0.700000,20.013200,15360,14400,1,2
1024,0.800000,20.019300,15360,14400,1,2
1025,0.700000,20.018800,15360,14400,1,2
1026,0.800000,19.336500,15360,14400,1,2
1027,0.900000,20.027300,15360,14400,1,2
1028,1.200000,20.020200,15360,14400,1,2
1029,0.800000,20.089000,15360,14400,1,2
1030,0.700000,20.018600,15360,14400,1,2
1031,0.500000,20.017900,15360,14400,1,2
1032,0.900000,20.017800,15360,14400,1,2
1033,0.800000,20.024200,15360,14400,1,2
1034,0.700000,20.099900,15360,14400,1,2
1035,0.600000,20.272400,15360,14400,1,2
1036,0.700000,20.015900,15360,14400,1,2
1037,0.800000,20.100400,15360,14400,1,2
1038,0.700000,20.018000,15360,14400,1,2
1039,0.900000,20.017700,15360,14400,1,2
1040,0.400000,20.016100,15360,14400,1,2
1041,0.700000,19.081900,15360,14400,1,2
1042,0.700000,20.153700,15360,14400,1,2
1043,0.700000,20.026900,15360,14400,1,2
1044,0.700000,20.037900,15360,14400,1,2
1045,0.900000,20.032000,15360,14400,1,2
1046,1.000000,20.021000,15360,14400,1,2
1047,0.800000,20.155300,15360,14400,1,2
1048,0.700000,20.021400,15360,14400,1,2
1049,0.800000,20.057500,15360,14400,1,2
1050,0.900000,20.049600,15360,14400,1,2
1051,1.100000,20.095800,15360,14400,1,2
1052,0.900000,20.067800,15360,14400,1,2
1053,1.000000,20.057300,15360,14400,1,2
1054,0.900000,20.030500,15360,14400,1,2
1055,1.100000,20.030800,15360,14400,1,2
1056,1.000000,20.051200,15360,14400,1,2
1057,0.700000,20.021600,15360,14400,1,2
1058,0.600000,19.065000,15360,14400,1,2
1059,0.700000,20.018300,15360,14400,1,2
1060,1.000000,20.038700,15360,14400,1,2
1061,1.000000,20.026000,15360,14400,1,2
1062,1.100000,20.018800,15360,14400,1,2
1063,0.900000,20.034500,15360,14400,1,2
1064,0.800000,20.030600,15360,14400,1,2
1065,0.800000,20.025100,15360,14400,1,2
1066,1.100000,20.030100,15360,14400,1,2
1067,0.700000,20.037400,15360,14400,1,2
1068,0.700000,20.034200,15360,14400,1,2
1069,0.700000,20.026300,15360,14400,1,2
1070,1.000000,20.052000,15360,14400,1,2
1071,0.900000,20.019700,15360,14400,1,2
1072,0.900000,20.026300,15360,14400,1,2
1073,1.000000,20.033400,15360,14400,1,2
1074,1.000000,20.029100,15360,14400,1,2
1075,1.100000,20.156100,15360,14880,1,2
1076,0.900000,19.782300,15360,14400,1,2
1077,1.100000,20.035100,15360,14400,1,2
1078,0.900000,20.032000,15360,14400,1,2
1079,1.300000,20.068000,15360,14400,1,2
1080,1.200000,20.034500,15360,14400,1,2
1081,1.200000,20.093300,15360,14400,1,2
1082,0.900000,20.031800,15360,14400,1,2
1083,1.400000,20.032000,15360,14400,1,2
1084,1.000000,20.026600,15360,14400,1,2
1085,0.700000,20.030300,15360,14400,1,2
1086,0.700000,20.098000,15360,14400,1,2
1087,0.700000,20.032600,15360,14400,1,2
1088,0.800000,20.017700,15360,14400,1,2
1089,1.000000,19.068300,15360,14400,1,2
1090,0.900000,20.074400,15360,14400,1,2
1091,0.700000,20.085900,15360,14400,1,2
1092,0.800000,20.099300,15360,14400,1,2
1093,0.900000,20.022600,15360,14400,1,2
1094,0.900000,20.275900,15360,14400,1,2
1095,1.000000,20.026600,15360,14400,1,2
1096,0.800000,20.023400,15360,14400,1,2
1097,1.000000,20.024900,15360,14400,1,2
1098,0.900000,20.026400,15360,14400,1,2
1099,1.100000,20.169800,15360,14400,1,2
1100,0.800000,20.020800,15360,14400,1,2
1101,0.700000,20.020900,15360,14400,1,2
1102,0.700000,20.032100,15360,14400,1,2
1103,1.000000,20.025300,15360,14400,1,2
1104,0.700000,19.018400,15360,14400,1,2
1105,0.700000,20.076200,15360,14400,1,2
1106,0.900000,20.106900,15360,14400,1,2
1107,1.000000,20.118400,15360,14400,1,2
1108,0.800000,20.049200,15360,14400,1,2
1109,0.700000,20.017500,15360,14400,1,2
1110,0.900000,20.140200,15360,14400,1,2
1111,0.900000,20.060800,15360,14400,1,2
1112,1.000000,20.032100,15360,14400,1,2
1113,0.600000,20.300500,15360,14400,1,2
1114,1.000000,20.050000,15360,14400,1,2
1115,0.900000,19.105600,15360,14400,1,2
1116,0.800000,20.019800,15360,14400,1,2
1117,0.700000,20.046400,15360,14400,1,2
1118,0.800000,20.025500,15360,14400,1,2
1119,0.800000,20.039400,15360,14400,1,2
1120,1.000000,20.202600,15360,14400,1,2
1121,1.100000,20.072900,15360,14400,1,2
1122,1.100000,20.027200,15360,14400,1,2
1123,1.000000,20.064600,15360,14400,1,2
1124,0.900000,20.035400,15360,14400,1,2
1125,1.000000,20.029700,15360,14400,1,2
1126,0.600000,20.230900,15360,14400,1,2
1127,1.200000,20.019500,15360,14400,1,2
1128,0.700000,20.028000,15360,14400,1,2
1129,1.200000,20.097000,15360,14400,1,2
1130,0.800000,19.116500,15360,14400,1,2
1131,0.800000,20.076000,15360,14400,1,2
1132,1.100000,20.030900,15360,14400,1,2
1133,0.700000,20.068100,15360,14400,1,2
1134,0.700000,20.029300,15360,14400,1,2
1135,0.800000,20.020300,15360,14400,1,2
1136,0.800000,20.034300,15360,14400,1,2
1137,1.000000,20.029000,15360,14400,1,2
1138,0.800000,20.038100,15360,14400,1,2
1139,1.000000,20.034700,15360,14400,1,2
1140,0.900000,20.026900,15360,14400,1,2
1141,0.900000,20.021600,15360,14400,1,2
1142,1.200000,20.116800,15360,14880,1,2
1143,0.900000,20.037800,15360,14400,1,2
1144,0.700000,20.035000,15360,14400,1,2
1145,0.900000,20.083700,15360,14400,1,2
1146,0.700000,20.019700,15360,14400,1,2
1147,0.700000,20.077400,15360,14400,1,2
1148,0.800000,20.020200,15360,14400,1,2
1149,0.900000,20.030700,15360,14400,1,2
1150,0.700000,20.017800,15360,14400,1,2
1151,1.000000,19.145200,15360,14400,1,2
1152,1.100000,20.055900,15360,14400,1,2
1153,1.100000,20.024400,15360,14400,1,2
1154,0.800000,20.022500,15360,14400,1,2
1155,0.700000,20.048100,15360,14400,1,2
1156,0.800000,20.021500,15360,14400,1,2
1157,0.900000,20.024700,15360,14880,1,2
1158,0.900000,20.022900,15360,14400,1,2
1159,0.800000,20.017300,15360,14400,1,2
1160,0.700000,20.017300,15360,14400,1,2
1161,0.800000,20.019100,15360,14400,1,2
1162,1.000000,20.025800,15360,14400,1,2
1163,0.900000,20.019100,15360,14400,1,2
1164,0.700000,20.019100,15360,14400,1,2
1165,0.900000,20.028700,15360,14400,1,2
1166,0.800000,20.031400,15360,14880,1,2
1167,0.700000,20.085100,15360,14400,1,2
1168,1.100000,20.019000,15360,14400,1,2
1169,0.900000,20.173800,15360,14400,1,2
1170,0.800000,20.055400,15360,14400,1,2
1171,1.100000,20.023300,15360,14400,1,2
1172,1.300000,20.031300,15360,14400,1,2
1173,1.100000,20.027800,15360,14400,1,2
1174,0.800000,20.020400,15360,14400,1,2
1175,0.900000,20.030300,15360,14400,1,2
1176,0.700000,20.020900,15360,14400,1,2
1177,1.100000,19.033600,15360,14400,1,2
1178,1.000000,20.020800,15360,14400,1,2
1179,1.200000,20.041500,15360,14400,1,2
1180,0.900000,20.128400,15360,14400,1,2
1181,1.000000,20.030900,15360,14400,1,2
1182,0.800000,20.042900,15360,14400,1,2
1183,0.600000,20.025500,15360,14400,1,2
1184,0.800000,20.078400,15360,14400,1,2
1185,0.600000,20.017200,15360,14400,1,2
1186,0.900000,20.031600,15360,14400,1,2
1187,0.800000,20.027600,15360,14400,1,2
1188,0.700000,20.029600,15360,14400,1,2
1189,1.100000,20.026300,15360,14400,1,2
1190,0.900000,20.180500,15360,14400,1,2
1191,0.700000,19.385700,15360,14400,1,2
1192,1.700000,20.049300,15360,14880,1,2
1193,1.000000,20.056800,15360,14400,1,2
1194,0.900000,20.052300,15360,14400,1,2
1195,1.200000,20.027600,15360,14400,1,2
1196,1.100000,20.021500,15360,14400,1,2
1197,0.800000,20.037000,15360,14400,1,2
1198,0.900000,20.023500,15360,14400,1,2
1199,0.900000,20.028900,15360,14400,1,2
1200,0.700000,20.130600,15360,14400,1,2
1201,1.100000,20.033300,15360,14400,1,2
1202,0.600000,20.020900,15360,14400,1,2
1203,1.000000,20.151000,15360,14400,1,2
1204,0.800000,20.024500,15360,14400,1,2
1205,0.700000,20.019900,15360,14400,1,2
1206,0.900000,20.019800,15360,14400,1,2
1207,1.100000,20.146000,15360,14400,1,2
1208,1.200000,20.029200,15360,14400,1,2
1209,1.100000,20.031700,15360,14400,1,2
1210,0.900000,19.021500,15360,14400,1,2
1211,1.000000,20.035400,15360,14400,1,2
1212,0.900000,20.031000,15360,14400,1,2
1213,0.800000,20.022800,15360,14400,1,2
1214,1.000000,20.027200,15360,14400,1,2
1215,0.800000,20.063400,15360,14400,1,2
1216,1.200000,20.030300,15360,14400,1,2
1217,1.000000,20.026900,15360,14400,1,2
1218,1.100000,20.028500,15360,14400,1,2
1219,0.800000,20.237300,15360,14400,1,2
1220,1.100000,20.042900,15360,14400,1,2
1221,1.200000,20.029300,15360,14400,1,2
1222,0.700000,20.021500,15360,14400,1,2
1223,0.700000,20.071800,15360,14400,1,2
1224,1.100000,20.109400,15360,14400,1,2
1225,1.000000,20.028400,15360,14400,1,2
1226,0.700000,20.044700,15360,14400,1,2
1227,0.700000,20.046100,15360,14400,1,2
1228,0.800000,20.021500,15360,14400,1,2
1229,0.800000,19.181400,15360,14400,1,2
1230,0.700000,20.034900,15360,14400,1,2
1231,1.000000,20.059200,15360,14400,1,2
1232,0.800000,20.122400,15360,14400,1,2
1233,0.900000,20.116300,15360,14400,1,2
1234,0.800000,20.060400,15360,14400,1,2
1235,0.800000,20.150600,15360,14400,1,2
1236,0.600000,20.018600,15360,14400,1,2
1237,0.700000,20.021700,15360,14400,1,2
1238,0.800000,20.244800,15360,14400,1,2
1239,0.900000,20.038700,15360,14400,1,2
1240,0.900000,19.028300,15360,14400,1,2
1241,0.900000,20.028600,15360,14400,1,2
